"lng","lat","count"
"102.729108","25.126431","16"
"102.765061","25.014547","17"
"102.785266","25.032846","17"
"102.69343","24.97791","17"
"102.766478","24.97586","17"
"102.73361","24.961606","17"
"102.725643","25.034962","18"
"102.714248","25.026224","18"
"102.720184","25.023903","18"
"102.710952","25.023512","18"
"102.724845","25.013665","18"
"102.700297","25.022896","18"
"102.744058","25.053126","18"
"102.689585","25.039104","18"
"102.756077","25.043041","18"
"102.693946","25.057455","18"
"102.728857","25.070758","18"
"102.686337","25.022611","18"
"102.749337","25.012515","18"
"102.682398","25.032098","18"
"102.738098","25.002334","18"
"102.696762","25.069344","18"
"102.693104","25.067399","18"
"102.762817","25.053213","18"
"102.762816","25.016583","18"
"102.708636","25.078888","18"
"102.706646","25.078965","18"
"102.771798","25.024719","18"
"102.671202","25.049018","18"
"102.77395","25.030881","18"
"102.67683","25.010827","18"
"102.680024","25.006561","18"
"102.747089","24.994195","18"
"102.688601","25.075528","18"
"102.771797","25.016578","18"
"102.778538","25.034774","18"
"102.75383","24.994195","18"
"102.780777","25.036922","18"
"102.668338","25.012411","18"
"102.742593","24.986051","18"
"102.661585","25.04089","18"
"102.66153","25.028755","18"
"102.771599","25.004732","18"
"102.765063","25.077626","18"
"102.684096","24.990049","18"
"102.783022","25.053197","18"
"102.668401","25.069413","18"
"102.718816","25.097624","18"
"102.769551","24.994189","18"
"102.789754","25.038946","18"
"102.733601","24.975867","18"
"102.783021","25.008426","18"
"102.767309","25.083727","18"
"102.780702","25.004238","18"
"102.719474","25.100149","18"
"102.731129","24.973388","18"
"102.665253","25.079461","18"
"102.692567","24.975761","18"
"102.738851","24.971345","18"
"102.661812","24.994458","18"
"102.675094","25.091776","18"
"102.677342","24.979858","18"
"102.670588","24.983917","18"
"102.758322","24.973836","18"
"102.64586","25.06364","18"
"102.641262","25.020574","18"
"102.641089","25.059119","18"
"102.69969","24.963221","18"
"102.636826","25.044918","18"
"102.66834","25.097865","18"
"102.636826","25.022533","18"
"102.677342","24.969678","18"
"102.778417","24.977888","18"
"102.725476","25.116154","18"
"102.666089","25.099895","18"
"102.771797","24.967721","18"
"102.630077","25.030665","18"
"102.751582","24.957548","18"
"102.774042","24.967719","18"
"102.771801","25.108131","18"
"102.749468","25.118054","18"
"102.79873","25.087761","18"
"102.774046","25.110163","18"
"102.751582","24.953475","18"
"102.670588","24.96152","18"
"102.783024","25.106087","18"
"102.75608","25.12034","18"
"102.778502","24.963671","18"
"102.807701","25.081644","18"
"102.66379","25.110013","18"
"102.726855","25.004362","19"
"102.720788","24.998319","19"
"102.742301","24.993932","19"
"102.739748","24.974089","19"
"102.740735","24.973669","19"
"102.724605","24.969751","19"
"102.789918","25.002798","19"
"102.713356","24.965666","19"
"102.74484","24.963656","19"
"102.78302","24.973819","19"
"102.708855","24.953442","19"
"102.776286","24.967717","19"
"102.742592","24.953474","19"
"102.740344","24.951436","19"
"102.771796","24.961613","19"
"102.791996","24.975844","19"
"102.785264","24.969744","19"
"102.71565","25.042232","20"
"102.733673","25.043959","20"
"102.70546","25.03911","20"
"102.720548","25.054031","20"
"102.703784","25.057688","20"
"102.695008","25.018049","20"
"102.717451","25.006364","20"
"102.756077","25.026762","20"
"102.696892","25.067372","20"
"102.697877","25.069472","20"
"102.708937","24.997748","20"
"102.696616","25.07125","20"
"102.765061","25.016582","20"
"102.767307","25.020652","20"
"102.681846","25.010401","20"
"102.693102","25.075047","20"
"102.670623","25.034793","20"
"102.758325","25.075594","20"
"102.727079","25.087653","20"
"102.76496","25.004305","20"
"102.775934","25.020623","20"
"102.663835","25.040894","20"
"102.679602","25.073252","20"
"102.765063","25.073557","20"
"102.753197","25.083148","20"
"102.679594","24.996148","20"
"102.685859","24.990395","20"
"102.699854","24.979898","20"
"102.695352","24.979891","20"
"102.787509","25.018598","20"
"102.693166","24.979924","20"
"102.774042","24.994186","20"
"102.785267","25.067437","20"
"102.740349","25.100001","20"
"102.776155","24.994087","20"
"102.654891","25.062687","20"
"102.647445","25.038671","20"
"102.65033","25.059182","20"
"102.692702","24.973752","20"
"102.765001","25.093881","20"
"102.645661","25.047059","20"
"102.666088","25.085657","20"
"102.645827","25.020512","20"
"102.658646","25.078733","20"
"102.670588","24.981881","20"
"102.697603","24.967678","20"
"102.643271","25.054977","20"
"102.732953","24.963888","20"
"102.69758","24.963583","20"
"102.731356","25.114232","20"
"102.668337","24.975769","20"
"102.670588","24.973737","20"
"102.643578","25.075446","20"
"102.769555","25.106099","20"
"102.663852","25.099881","20"
"102.735853","25.118302","20"
"102.735848","24.955507","20"
"102.657084","25.09581","20"
"102.783024","25.099985","20"
"102.650527","24.981848","20"
"102.657084","25.099878","20"
"102.765064","25.114236","20"
"102.787508","24.973814","20"
"102.78302","24.969746","20"
"102.803213","24.990078","20"
"102.629858","25.008393","20"
"102.778535","25.108125","20"
"102.818913","25.034829","20"
"102.627827","25.008275","20"
"102.734602","25.032856","21"
"102.726595","25.0165","21"
"102.744811","25.016546","21"
"102.7204","25.000899","21"
"102.765062","25.026758","21"
"102.716964","24.988386","21"
"102.75383","24.99216","21"
"102.767647","24.996203","21"
"102.717856","24.975852","21"
"102.780711","24.988006","21"
"102.791996","24.994166","21"
"102.735848","24.957543","21"
"102.747088","24.959584","21"
"102.785264","24.975853","21"
"102.716663","25.045315","22"
"102.707373","25.051825","22"
"102.698338","25.025228","22"
"102.749337","25.022692","22"
"102.694444","25.054803","22"
"102.738925","25.063758","22"
"102.68614","25.035287","22"
"102.693102","25.016528","22"
"102.697486","25.063673","22"
"102.682231","25.027228","22"
"102.742499","25.005057","22"
"102.679227","25.028185","22"
"102.677478","25.030885","22"
"102.767308","25.032862","22"
"102.686399","25.064223","22"
"102.696406","25.074015","22"
"102.702288","25.07725","22"
"102.699658","24.997061","22"
"102.718783","24.991764","22"
"102.679013","25.012899","22"
"102.771842","25.035768","22"
"102.725104","25.083619","22"
"102.724018","25.083835","22"
"102.669984","25.047043","22"
"102.668342","25.028688","22"
"102.679594","25.002255","22"
"102.740345","24.988086","22"
"102.668337","25.014446","22"
"102.675092","25.004282","22"
"102.769552","25.002332","22"
"102.661585","25.051064","22"
"102.731936","25.093137","22"
"102.780777","25.01657","22"
"102.670589","25.002238","22"
"102.765061","24.994192","22"
"102.657082","25.036812","22"
"102.666086","25.0063","22"
"102.711106","24.97788","22"
"102.735849","24.977904","22"
"102.753833","25.091868","22"
"102.765061","24.988085","22"
"102.731581","24.974284","22"
"102.679597","25.087717","22"
"102.664446","25.076231","22"
"102.686347","24.979874","22"
"102.648514","25.038941","22"
"102.794241","25.047079","22"
"102.661586","25.075478","22"
"102.679597","25.091785","22"
"102.765064","25.091865","22"
"102.661355","25.077031","22"
"102.73721","24.969893","22"
"102.646617","25.046437","22"
"102.72011","25.106086","22"
"102.684096","24.975798","22"
"102.769552","24.981975","22"
"102.670591","25.089734","22"
"102.692791","24.971725","22"
"102.760722","25.097781","22"
"102.771727","25.091159","22"
"102.668337","24.983912","22"
"102.798728","25.053176","22"
"102.776287","24.984005","22"
"102.792053","25.002367","22"
"102.7718","25.093894","22"
"102.715606","24.963633","22"
"102.791996","24.998238","22"
"102.769555","25.097964","22"
"102.638708","25.040241","22"
"102.729103","24.961611","22"
"102.731158","24.96173","22"
"102.706723","24.961758","22"
"102.654833","25.085636","22"
"102.672842","25.101941","22"
"102.774046","25.099994","22"
"102.735853","25.116268","22"
"102.679593","24.96561","22"
"102.632326","25.022527","22"
"102.666085","24.971692","22"
"102.645435","25.085015","22"
"102.749009","25.118972","22"
"102.758326","25.118306","22"
"102.652582","25.09987","22"
"102.78302","24.967711","22"
"102.725916","25.020223","23"
"102.745717","25.028715","23"
"102.733601","25.012509","23"
"102.756077","25.024726","23"
"102.749336","25.01455","23"
"102.734078","25.002827","23"
"102.75389","25.014505","23"
"102.75383","25.006409","23"
"102.726855","24.994184","23"
"102.771797","25.026754","23"
"102.679596","25.06534","23"
"102.77362","25.028833","23"
"102.684099","25.071451","23"
"102.772074","25.003856","23"
"102.762815","24.994193","23"
"102.780777","25.0125","23"
"102.715698","24.97377","23"
"102.756076","24.977909","23"
"102.713426","24.969686","23"
"102.693101","24.967671","23"
"102.706605","24.957512","23"
"102.80097","24.98601","23"
"102.701669","25.035415","24"
"102.740368","25.043964","24"
"102.730004","25.056487","24"
"102.697687","25.04384","24"
"102.703747","25.05492","24"
"102.693611","25.031578","24"
"102.751477","25.040263","24"
"102.690824","25.032783","24"
"102.693462","25.051023","24"
"102.739445","25.066203","24"
"102.73512","25.06877","24"
"102.753832","25.05525","24"
"102.726746","25.071051","24"
"102.684053","25.04431","24"
"102.747089","25.010479","24"
"102.758323","25.01862","24"
"102.680013","25.045467","24"
"102.760571","25.053214","24"
"102.710952","24.998969","24"
"102.765062","25.041003","24"
"102.749338","25.067457","24"
"102.767308","25.049141","24"
"102.769553","25.028791","24"
"102.672841","25.028701","24"
"102.672889","25.045723","24"
"102.701811","25.078137","24"
"102.756078","25.069491","24"
"102.771799","25.051173","24"
"102.67284","25.018525","24"
"102.769553","25.01658","24"
"102.691207","25.076234","24"
"102.681254","25.069336","24"
"102.75383","24.996231","24"
"102.751583","24.994195","24"
"102.663836","25.057172","24"
"102.783021","25.024709","24"
"102.659333","25.028676","24"
"102.742593","24.981979","24"
"102.706606","24.979908","24"
"102.758323","24.986052","24"
"102.67745","24.990169","24"
"102.65937","25.062886","24"
"102.735849","24.975868","24"
"102.652578","25.026627","24"
"102.654831","25.016457","24"
"102.791998","25.043012","24"
"102.69085","24.977847","24"
"102.71336","25.102011","24"
"102.645828","25.034758","24"
"102.672843","25.089738","24"
"102.686348","24.975803","24"
"102.645621","25.040669","24"
"102.675091","24.981889","24"
"102.672843","25.091772","24"
"102.760059","25.098609","24"
"102.704355","24.967689","24"
"102.780779","25.083716","24"
"102.771831","25.092165","24"
"102.641327","25.03882","24"
"102.666088","25.089725","24"
"102.666085","24.983908","24"
"102.688599","24.967662","24"
"102.639076","25.046956","24"
"102.679593","24.971718","24"
"102.648079","25.073419","24"
"102.670588","24.975773","24"
"102.639343","25.017943","24"
"102.740855","25.112139","24"
"102.662799","25.093335","24"
"102.77629","25.097958","24"
"102.645829","25.07545","24"
"102.659332","24.98186","24"
"102.769882","25.103573","24"
"102.65708","24.981855","24"
"102.632326","25.040843","24"
"102.731688","25.118124","24"
"102.630077","25.0327","24"
"102.778535","25.104057","24"
"102.79424","24.981949","24"
"102.652579","24.977776","24"
"102.659335","25.105984","24"
"102.740349","25.124404","24"
"102.729175","25.014031","25"
"102.722356","25.008428","25"
"102.747026","25.016307","25"
"102.742594","25.002336","25"
"102.762684","25.008355","25"
"102.771798","25.022684","25"
"102.69094","24.994063","25"
"102.740345","24.98605","25"
"102.756076","24.992159","25"
"102.67284","25.004277","25"
"102.778532","25.008431","25"
"102.749336","24.981981","25"
"102.727093","24.976413","25"
"102.738097","24.977906","25"
"102.787509","25.020633","25"
"102.713939","24.971545","25"
"102.663867","24.996091","25"
"102.785265","25.002317","25"
"102.785264","24.990103","25"
"102.630077","25.034735","25"
"102.74484","24.953474","25"
"102.758322","24.955511","25"
"102.722363","25.014622","26"
"102.729043","25.015041","26"
"102.745368","25.026636","26"
"102.691383","25.051875","26"
"102.714195","25.069499","26"
"102.756077","25.022691","26"
"102.760571","25.055249","26"
"102.765063","25.055247","26"
"102.697605","25.077579","26"
"102.708856","24.992127","26"
"102.671032","25.044751","26"
"102.671106","25.046984","26"
"102.693105","25.076064","26"
"102.71561","25.083708","26"
"102.669911","25.044826","26"
"102.693067","24.99591","26"
"102.679102","25.006057","26"
"102.758325","25.073559","26"
"102.693518","25.079405","26"
"102.688295","24.99751","26"
"102.706606","24.988052","26"
"102.756076","24.994195","26"
"102.715126","24.984081","26"
"102.752505","25.084469","26"
"102.783022","25.038954","26"
"102.702105","24.981938","26"
"102.663836","25.061241","26"
"102.776218","25.006135","26"
"102.66783","25.002667","26"
"102.78751","25.036914","26"
"102.670591","25.075494","26"
"102.785265","25.0186","26"
"102.706606","24.977873","26"
"102.668339","25.07549","26"
"102.78751","25.057261","26"
"102.747088","24.977909","26"
"102.791998","25.045047","26"
"102.681848","25.091789","26"
"102.652581","25.057152","26"
"102.78302","24.998249","26"
"102.771797","24.984009","26"
"102.796485","25.05318","26"
"102.7718","25.089826","26"
"102.765064","25.095932","26"
"102.645827","25.018477","26"
"102.724609","25.108125","26"
"102.694014","24.970043","26"
"102.71561","25.108115","26"
"102.69085","24.969703","26"
"102.670591","25.095836","26"
"102.639076","25.032712","26"
"102.639076","25.030677","26"
"102.769555","25.099997","26"
"102.774042","24.975864","26"
"102.66834","25.099899","26"
"102.733604","25.116267","26"
"102.645829","25.079519","26"
"102.632326","25.034738","26"
"102.778535","25.09999","26"
"102.672839","24.967633","26"
"102.668336","24.969661","26"
"102.740344","24.955509","26"
"102.76731","25.112201","26"
"102.733701","24.951515","26"
"102.627827","25.016416","26"
"102.729103","24.949393","26"
"102.780779","25.108123","26"
"102.709125","25.061694","27"
"102.76057","25.02269","27"
"102.756077","25.012514","27"
"102.767307","25.022687","27"
"102.747088","24.998266","27"
"102.751436","24.988218","27"
"102.735849","24.973832","27"
"102.778527","24.990107","27"
"102.774042","24.9779","27"
"102.774042","24.969755","27"
"102.756075","24.959584","27"
"102.796485","24.986019","27"
"102.713663","25.042095","28"
"102.711341","25.033658","28"
"102.702094","25.033413","28"
"102.742595","25.028795","28"
"102.699847","25.043813","28"
"102.70462","25.057048","28"
"102.699281","25.021358","28"
"102.731353","25.012507","28"
"102.751584","25.020657","28"
"102.736637","25.068157","28"
"102.740417","25.003867","28"
"102.74709","25.067457","28"
"102.76057","25.018619","28"
"102.715607","24.994172","28"
"102.767307","25.018616","28"
"102.672841","25.04905","28"
"102.743064","24.994614","28"
"102.747089","24.996231","28"
"102.690741","25.075311","28"
"102.671337","25.053088","28"
"102.774704","25.026779","28"
"102.776289","25.043031","28"
"102.776289","25.045066","28"
"102.690843","25.07961","28"
"102.726151","25.088219","28"
"102.751583","24.99216","28"
"102.677343","25.002251","28"
"102.706606","24.983981","28"
"102.722356","24.981965","28"
"102.728988","25.091959","28"
"102.785265","25.026741","28"
"102.736718","25.094511","28"
"102.77178","24.998241","28"
"102.702105","24.977866","28"
"102.711106","24.975844","28"
"102.659274","25.063898","28"
"102.778532","24.998253","28"
"102.712938","24.971939","28"
"102.789754","25.059293","28"
"102.695352","24.973783","28"
"102.771797","24.986045","28"
"102.776287","24.988077","28"
"102.697603","24.969714","28"
"102.774009","25.089786","28"
"102.643577","25.028649","28"
"102.766458","25.09629","28"
"102.672839","24.979849","28"
"102.758326","25.102036","28"
"102.641326","25.02661","28"
"102.679593","24.973754","28"
"102.666089","25.091759","28"
"102.670588","24.977809","28"
"102.771797","24.975865","28"
"102.762818","25.106103","28"
"102.643578","25.073412","28"
"102.693101","24.961562","28"
"102.670588","24.971701","28"
"102.744844","25.114238","28"
"102.740345","24.957545","28"
"102.796483","24.988053","28"
"102.650552","24.979813","28"
"102.690849","24.955449","28"
"102.661586","25.105988","28"
"102.77617","25.110273","28"
"102.780762","24.965666","28"
"102.722357","25.01657","29"
"102.745625","25.036942","29"
"102.762816","25.022689","29"
"102.77389","25.024632","29"
"102.749336","24.994195","29"
"102.744832","24.990115","29"
"102.742593","24.979943","29"
"102.751582","24.965693","29"
"102.79424","24.992128","29"
"102.796483","24.981945","29"
"102.693137","24.951346","29"
"102.712411","25.059381","30"
"102.711063","25.014621","30"
"102.692255","25.032255","30"
"102.724606","25.008431","30"
"102.699774","25.014411","30"
"102.751584","25.018621","30"
"102.719478","24.999777","30"
"102.681643","25.026397","30"
"102.760571","25.051179","30"
"102.75601","25.014387","30"
"102.712755","24.999151","30"
"102.684099","25.05721","30"
"102.747089","25.004373","30"
"102.751583","25.004373","30"
"102.751585","25.069492","30"
"102.767308","25.053211","30"
"102.715609","25.081673","30"
"102.760569","25.008443","30"
"102.684098","25.067383","30"
"102.740346","24.994193","30"
"102.681548","25.067376","30"
"102.66832","25.044875","30"
"102.778533","25.032854","30"
"102.672842","25.065327","30"
"102.760571","25.077628","30"
"102.663835","25.020544","30"
"102.751583","24.984017","30"
"102.785266","25.053195","30"
"102.71111","25.096281","30"
"102.783022","25.061336","30"
"102.713356","24.975847","30"
"102.751583","24.979945","30"
"102.740349","25.097967","30"
"102.794242","25.053183","30"
"102.661789","25.077935","30"
"102.688599","24.975807","30"
"102.650329","25.014414","30"
"102.666085","24.990015","30"
"102.645828","25.030688","30"
"102.774045","25.08779","30"
"102.668337","24.979841","30"
"102.767642","25.100083","30"
"102.69085","24.963594","30"
"102.684096","24.965618","30"
"102.740223","25.114321","30"
"102.760572","25.108137","30"
"102.645828","25.077484","30"
"102.72236","25.120324","30"
"102.693101","24.95749","30"
"102.733602","25.010474","31"
"102.726854","25.006397","31"
"102.749408","25.017106","31"
"102.718726","25.004523","31"
"102.722356","24.996215","31"
"102.769553","25.036931","31"
"102.756077","25.006408","31"
"102.771899","25.000424","31"
"102.714739","24.975891","31"
"102.785265","25.010459","31"
"102.663525","25.085606","31"
"102.666085","24.979836","31"
"102.708753","24.959345","31"
"102.756075","24.96162","31"
"102.729035","24.953395","31"
"102.722742","24.947067","31"
"102.702102","25.043825","32"
"102.712949","25.056788","32"
"102.747216","25.041888","32"
"102.694985","25.031575","32"
"102.706918","25.062158","32"
"102.702228","25.013765","32"
"102.747253","25.017299","32"
"102.702059","25.062638","32"
"102.753831","25.053215","32"
"102.744841","25.008443","32"
"102.76057","25.049144","32"
"102.717857","24.998246","32"
"102.738098","24.996228","32"
"102.765061","25.018617","32"
"102.740345","24.996227","32"
"102.695247","25.075078","32"
"102.684096","25.006334","32"
"102.775896","25.034786","32"
"102.756077","24.998266","32"
"102.682074","25.071518","32"
"102.666087","25.040898","32"
"102.67284","25.012419","32"
"102.769513","25.004481","32"
"102.66893","25.063344","32"
"102.661475","25.046139","32"
"102.702105","24.983973","32"
"102.681845","24.994117","32"
"102.73053","25.092567","32"
"102.769552","24.998261","32"
"102.67284","24.998171","32"
"102.665765","25.073404","32"
"102.758322","24.984016","32"
"102.677345","25.085678","32"
"102.783148","25.004879","32"
"102.720759","25.101955","32"
"102.670588","24.987988","32"
"102.758322","24.977908","32"
"102.767372","25.093994","32"
"102.643577","25.040859","32"
"102.666086","24.985944","32"
"102.684096","24.973762","32"
"102.645828","25.059175","32"
"102.681845","24.973758","32"
"102.661583","24.987971","32"
"102.643589","25.067301","32"
"102.666085","24.9778","32"
"102.74484","24.961619","32"
"102.708856","24.957515","32"
"102.693101","24.959526","32"
"102.634628","25.014338","32"
"102.798727","24.992121","32"
"102.787508","24.97585","32"
"102.735848","24.951434","32"
"102.767127","24.95956","32"
"102.776286","24.963645","32"
"102.654833","25.101908","32"
"102.725622","25.028766","33"
"102.73585","25.043958","33"
"102.75383","25.018621","33"
"102.762816","25.026759","33"
"102.751583","24.990124","33"
"102.778657","25.006697","33"
"102.726692","24.975488","33"
"102.760568","24.975872","33"
"102.729104","25.118451","33"
"102.76506","24.961617","33"
"102.699853","24.953428","33"
"102.730017","25.047934","34"
"102.693103","25.036879","34"
"102.739455","25.061024","34"
"102.758324","25.026761","34"
"102.690851","25.014489","34"
"102.701205","25.004957","34"
"102.751619","25.010448","34"
"102.742596","25.071524","34"
"102.715823","25.076286","34"
"102.677302","25.02867","34"
"102.670883","25.040889","34"
"102.688708","24.998447","34"
"102.776289","25.049135","34"
"102.778533","25.040994","34"
"102.778533","25.043029","34"
"102.675091","25.002246","34"
"102.726858","25.091856","34"
"102.661584","25.049029","34"
"102.720201","24.980188","34"
"102.670588","24.994095","34"
"102.690752","24.979675","34"
"102.650636","25.034954","34"
"102.675091","24.987997","34"
"102.708844","24.967707","34"
"102.709231","24.965393","34"
"102.731352","24.963649","34"
"102.664208","25.089764","34"
"102.733605","25.114233","34"
"102.657081","24.983891","34"
"102.64808","25.079522","34"
"102.796483","24.99416","34"
"102.634576","25.020495","34"
"102.743023","25.115795","34"
"102.666089","25.101929","34"
"102.643578","25.079515","34"
"102.632326","25.020492","34"
"102.791996","24.981952","34"
"102.769556","25.1122","34"
"102.726859","25.126429","34"
"102.726955","25.013875","35"
"102.743668","25.02262","35"
"102.744968","25.018613","35"
"102.684305","25.06548","35"
"102.735849","24.988084","35"
"102.666087","25.055141","35"
"102.778532","25.018608","35"
"102.724605","24.981967","35"
"102.756188","24.989837","35"
"102.771797","24.994188","35"
"102.679594","24.983934","35"
"102.634576","25.032706","35"
"102.702104","24.957504","35"
"102.787508","24.969742","35"
"102.722356","25.03372","36"
"102.708621","25.03361","36"
"102.72559","25.05194","36"
"102.715028","25.020592","36"
"102.706852","25.058908","36"
"102.756078","25.05118","36"
"102.76057","25.028795","36"
"102.698015","25.067427","36"
"102.6886","25.012449","36"
"102.758325","25.057284","36"
"102.677344","25.038884","36"
"102.745256","25.071212","36"
"102.717676","25.077836","36"
"102.6886","25.008378","36"
"102.679595","25.020574","36"
"102.762817","25.057282","36"
"102.742594","24.998265","36"
"102.677343","25.020569","36"
"102.711109","25.083702","36"
"102.686216","24.997978","36"
"102.688599","24.996165","36"
"102.67284","25.010384","36"
"102.778533","25.038959","36"
"102.711107","24.981951","36"
"102.783022","25.047093","36"
"102.693101","24.985994","36"
"102.679593","24.994112","36"
"102.747357","25.09047","36"
"102.785266","25.049125","36"
"102.785266","25.05116","36"
"102.666086","25.069382","36"
"102.683524","25.087676","36"
"102.686181","24.981772","36"
"102.787509","25.012492","36"
"102.722359","25.102021","36"
"102.650231","25.024897","36"
"102.677345","25.089746","36"
"102.659332","25.000181","36"
"102.76506","24.981978","36"
"102.796485","25.04911","36"
"102.67284","24.983921","36"
"102.645827","25.028653","36"
"102.645827","25.026617","36"
"102.798728","25.047072","36"
"102.679594","24.97579","36"
"102.643573","25.022547","36"
"102.756079","25.102037","36"
"102.686347","24.971731","36"
"102.670591","25.093802","36"
"102.652581","25.07953","36"
"102.735853","25.112201","36"
"102.762814","24.967727","36"
"102.632326","25.028633","36"
"102.645829","25.081553","36"
"102.753833","25.114239","36"
"102.738096","24.953472","36"
"102.695279","24.955524","36"
"102.693101","24.955453","36"
"102.666089","25.105996","36"
"102.747087","24.953475","36"
"102.722345","24.949395","36"
"102.724536","25.001036","37"
"102.744841","24.986052","37"
"102.787509","25.016562","37"
"102.744841","24.973836","37"
"102.78302","24.996213","37"
"102.639076","25.034747","37"
"102.65725","24.989875","37"
"102.791996","24.996202","37"
"102.76506","24.971798","37"
"102.740345","24.959582","37"
"102.742592","24.957546","37"
"102.745651","25.032902","38"
"102.699685","25.055705","38"
"102.695718","25.053812","38"
"102.698001","25.017062","38"
"102.687789","25.035698","38"
"102.6886","25.024661","38"
"102.695353","25.014496","38"
"102.693102","25.014493","38"
"102.690851","25.010418","38"
"102.695355","25.067403","38"
"102.695355","25.071472","38"
"102.721876","25.080237","38"
"102.679596","25.059236","38"
"102.713357","24.986026","38"
"102.71111","25.08777","38"
"102.722478","25.089941","38"
"102.687994","24.992549","38"
"102.71925","25.091021","38"
"102.783022","25.043024","38"
"102.724605","24.979931","38"
"102.659273","25.046212","38"
"102.749509","25.089779","38"
"102.666522","25.077559","38"
"102.66374","25.075363","38"
"102.650329","25.020519","38"
"102.767309","25.089829","38"
"102.757462","25.096792","38"
"102.681845","24.97783","38"
"102.791997","25.008415","38"
"102.762814","24.975871","38"
"102.69085","24.967667","38"
"102.641327","25.055098","38"
"102.641326","25.016434","38"
"102.639076","25.024572","38"
"102.756075","24.967728","38"
"102.636826","25.032709","38"
"102.77629","25.095924","38"
"102.681845","24.96765","38"
"102.679593","24.967646","38"
"102.634576","25.026601","38"
"102.765064","25.106102","38"
"102.76731","25.1061","38"
"102.632327","25.038808","38"
"102.76506","24.965689","38"
"102.744916","25.116165","38"
"102.760572","25.112204","38"
"102.735853","25.120335","38"
"102.781177","24.969798","38"
"102.639933","25.082899","38"
"102.661586","25.108021","38"
"102.696965","24.99858","39"
"102.769553","25.026756","39"
"102.756076","25.000302","39"
"102.733601","24.988082","39"
"102.724605","24.986039","39"
"102.753714","24.990236","39"
"102.760569","24.994194","39"
"102.778532","25.012502","39"
"102.783021","25.016568","39"
"102.787509","25.006386","39"
"102.632327","25.036773","39"
"102.798726","24.986013","39"
"102.778531","24.965679","39"
"102.711136","25.022506","40"
"102.693103","25.038914","40"
"102.698127","25.020014","40"
"102.749337","25.018621","40"
"102.686291","25.044238","40"
"102.715607","25.002314","40"
"102.711107","25.002308","40"
"102.736071","25.003538","40"
"102.751125","25.012659","40"
"102.688599","25.014484","40"
"102.749338","25.069491","40"
"102.760571","25.061352","40"
"102.699857","25.075548","40"
"102.715607","24.992136","40"
"102.669761","25.040956","40"
"102.780778","25.043026","40"
"102.668337","25.010375","40"
"102.659333","25.040886","40"
"102.774518","25.006117","40"
"102.726858","25.09389","40"
"102.675091","24.998175","40"
"102.785266","25.038951","40"
"102.66386","25.063169","40"
"102.675091","24.994104","40"
"102.661462","25.064057","40"
"102.661585","25.065306","40"
"102.683261","24.985194","40"
"102.738097","24.973834","40"
"102.736004","24.971994","40"
"102.697602","24.97175","40"
"102.643976","25.04321","40"
"102.722112","25.108158","40"
"102.787509","24.996208","40"
"102.760572","25.102036","40"
"102.762818","25.102035","40"
"102.666089","25.093793","40"
"102.764953","25.102168","40"
"102.73155","24.959456","40"
"102.686347","24.965622","40"
"102.706605","24.959548","40"
"102.753829","24.963656","40"
"102.648451","25.08423","40"
"102.771631","25.106278","40"
"102.738096","24.951435","40"
"102.742597","25.122372","40"
"102.643628","25.089652","40"
"102.765064","25.11627","40"
"102.812185","25.002277","40"
"102.717884","25.014726","41"
"102.718059","25.010561","41"
"102.749337","25.026762","41"
"102.762819","25.012517","41"
"102.744841","24.984016","41"
"102.738097","24.97587","41"
"102.648078","25.059178","41"
"102.640627","25.041037","41"
"102.774042","24.973828","41"
"102.751582","24.96162","41"
"102.632276","25.014412","41"
"102.706599","25.023397","42"
"102.753412","25.040107","42"
"102.755366","25.038597","42"
"102.756078","25.041007","42"
"102.747089","25.01455","42"
"102.692505","25.059047","42"
"102.752161","25.012333","42"
"102.716532","25.07584","42"
"102.682001","25.055508","42"
"102.760571","25.057283","42"
"102.751584","25.006409","42"
"102.718376","24.989967","42"
"102.695355","25.079609","42"
"102.776289","25.0471","42"
"102.778533","25.047098","42"
"102.679594","25.000219","42"
"102.704356","24.983977","42"
"102.661599","25.026629","42"
"102.783022","25.036919","42"
"102.668568","25.067386","42"
"102.684167","24.986026","42"
"102.760572","25.089832","42"
"102.782909","25.003896","42"
"102.661583","24.99815","42"
"102.66834","25.083627","42"
"102.668337","24.99002","42"
"102.791998","25.061325","42"
"102.794242","25.057252","42"
"102.645071","25.045679","42"
"102.668337","24.985948","42"
"102.641326","25.03068","42"
"102.663834","24.98594","42"
"102.762814","24.973835","42"
"102.641326","25.02254","42"
"102.729094","24.959582","42"
"102.670592","25.106005","42"
"102.681844","24.961541","42"
"102.666088","25.103962","42"
"102.751587","25.116273","42"
"102.805459","25.083682","42"
"102.7379","24.999854","43"
"102.756077","25.002337","43"
"102.657083","25.073435","43"
"102.79424","25.012483","43"
"102.639076","25.022537","43"
"102.726897","24.951392","43"
"102.734596","25.031422","44"
"102.726352","25.053604","44"
"102.745315","25.047122","44"
"102.715607","25.010456","44"
"102.691402","25.035048","44"
"102.69466","25.053422","44"
"102.758324","25.038971","44"
"102.76057","25.032866","44"
"102.693102","25.012457","44"
"102.715127","25.075432","44"
"102.718326","25.077026","44"
"102.758323","25.012514","44"
"102.756076","25.008444","44"
"102.677343","25.016499","44"
"102.686348","25.002268","44"
"102.668338","25.047007","44"
"102.776289","25.040996","44"
"102.670589","25.014451","44"
"102.711107","24.986023","44"
